startedAt,vendor,model,osversion,installationId,imsi,unknown,subscriber.mcc,subscriber.mnc,subscriber.operator,network.mcc,network.mnc,network.operator,latency,downlink,uplink,latitude,longitude,privateIP,publicIP,measurementServer,radiotech,signal,strength,area_code,cellID,GSM,RSSI,GSM_BER,GSM_receive_power,WDCMA_ASU,WCDMA_receive_power,LTE_ASU,LTE_RSRP,LTE_CQI_LTE_RSPQ
2017-01-07 00:17:52,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,48,10282,839,51.8065294996,10.4564632662,192.168.0.100,79.193.23.47,54.216.74.160,0,-,null,null,-,-,-,-,-,-,-,-,-,-
2017-01-06 12:18:06,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,322,141,0,51.7748055468,10.4390322603,100.96.147.8,109.45.0.96,54.216.74.160,2,-,null,null,-,-,-,-,-,-,-,-,-,-
2017-01-06 11:45:28,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,,0,0,51.7558347853,10.5178902112,,,,0,-,null,null,-,-,-,-,-,-,-,-,-,-
2017-01-06 10:45:14,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,,0,0,51.7558942549,10.51782961,,,,0,-,null,null,-,-,-,-,-,-,-,-,-,-
2017-01-06 09:45:08,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,,0,0,51.7571074097,10.5185163394,,,,0,-,null,null,-,-,-,-,-,-,-,-,-,-
2017-01-06 08:30:10,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,,0,0,51.7602418643,10.5140366312,,,,0,-,null,null,-,-,-,-,-,-,-,-,-,-
2017-01-06 07:17:50,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,125,7402,819,51.8060925091,10.4558056221,192.168.0.103,79.193.14.225,54.78.38.85,0,-,null,null,-,-,-,-,-,-,-,-,-,-
2017-01-06 06:17:48,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,47,10284,753,51.8067120156,10.4564280622,192.168.0.103,79.193.14.225,54.216.74.160,0,-,null,null,-,-,-,-,-,-,-,-,-,-
2017-01-06 05:07:57,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,102,10242,780,51.8066621433,10.4568324052,192.168.0.103,79.193.14.225,54.216.74.160,0,-,null,null,-,-,-,-,-,-,-,-,-,-
2017-01-06 03:47:48,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,143,10284,832,51.8066368299,10.4567175731,192.168.0.103,79.193.14.225,54.216.74.160,0,-,null,null,-,-,-,-,-,-,-,-,-,-
2017-01-06 02:33:18,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,47,8486,810,51.8066591677,10.4568604846,192.168.0.103,79.193.14.225,54.216.74.160,0,-,null,null,-,-,-,-,-,-,-,-,-,-
2017-01-06 01:32:59,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,79,10284,839,51.8066497799,10.4566573911,192.168.0.103,79.193.14.225,54.78.38.85,0,-,null,null,-,-,-,-,-,-,-,-,-,-
2017-01-06 00:17:56,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,67,10284,571,51.8065680145,10.4565353505,192.168.0.103,79.193.14.225,54.216.74.160,0,-,null,null,-,-,-,-,-,-,-,-,-,-
2017-01-05 23:07:45,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,70,10284,839,51.8066878757,10.4563836381,192.168.0.103,79.193.43.242,54.216.74.160,0,-,null,null,-,-,-,-,-,-,-,-,-,-
2017-01-05 22:03:11,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,47,7262,693,51.8067278155,10.4568422958,192.168.0.103,79.193.43.242,54.216.74.160,0,-,null,null,-,-,-,-,-,-,-,-,-,-
2017-01-05 20:32:31,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,47,6165,747,51.8066901807,10.4567828681,192.168.0.103,79.193.43.242,54.216.74.160,0,-,null,null,-,-,-,-,-,-,-,-,-,-
2017-01-02 17:33:15,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,47,10287,812,51.8065080343,10.456621618,192.168.0.100,79.193.51.108,54.216.74.160,0,-,null,null,-,-,-,-,-,-,-,-,-,-
2017-01-02 16:24:50,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,169,10772,834,51.8071329967,10.4566794355,192.168.0.100,79.193.51.108,54.216.74.160,0,-,null,null,-,-,-,-,-,-,-,-,-,-
2017-01-02 14:00:02,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,,0,0,51.7904020893,10.3925530985,,,,0,-,null,null,-,-,-,-,-,-,-,-,-,-
2017-01-02 12:56:20,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,35,20986,30633,51.8011611421,10.3410209902,139.174.28.92,139.174.28.92,54.216.74.160,0,-,null,null,-,-,-,-,-,-,-,-,-,-
2017-01-02 11:06:00,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,84,19695,3278,51.8033455918,10.332366759,100.106.193.155,109.45.1.43,54.216.74.160,8,-,null,null,-,-,-,-,-,-,-,-,-,-
2016-12-31 17:30:13,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,192,1773,400,51.5065892553,10.5474557821,192.168.2.104,79.219.68.217,54.216.74.160,0,-,null,null,-,-,-,-,-,-,-,-,-,-
2016-12-31 12:15:12,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,77,10990,274,51.8895243807,10.4760262091,100.103.17.201,109.47.1.165,54.216.74.160,8,-,null,null,-,-,-,-,-,-,-,-,-,-
2016-12-31 11:04:49,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,105,5908,346,51.9007768343,10.5328680854,100.103.17.201,109.47.1.165,54.216.74.160,8,-,null,null,-,-,-,-,-,-,-,-,-,-
2016-12-29 09:45:18,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,48,10284,866,51.806546934,10.4568795953,192.168.0.103,79.193.22.11,54.216.74.160,0,-,null,null,-,-,-,-,-,-,-,-,-,-
2016-12-27 14:34:55,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,122,10284,839,51.8062406593,10.457383683,192.168.0.100,79.193.63.77,54.216.74.160,0,-,null,null,-,-,-,-,-,-,-,-,-,-
2016-12-27 13:32:27,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,49,9796,749,51.8065596326,10.4564910941,192.168.0.100,79.193.63.77,54.216.74.160,0,-,null,null,-,-,-,-,-,-,-,-,-,-
2016-12-26 22:31:05,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,59,10208,828,51.8065014622,10.4566256236,192.168.0.100,79.193.63.206,54.216.74.160,0,-,null,null,-,-,-,-,-,-,-,-,-,-
2016-12-26 19:53:55,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,255,72,0,51.8007033226,10.4480392858,100.75.147.172,109.47.3.236,54.216.74.160,2,-,null,null,-,-,-,-,-,-,-,-,-,-
2016-12-26 19:53:55,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,255,72,0,51.8007033226,10.4480392858,100.75.147.172,109.47.3.236,54.216.74.160,2,-,null,null,-,-,-,-,-,-,-,-,-,-
2016-12-26 19:48:06,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,,0,0,51.800717638,10.4480669958,,,,2,-,null,null,-,-,-,-,-,-,-,-,-,-
2016-12-26 03:46:34,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,102,5573,2109,51.9723925274,10.56365842,100.75.147.172,109.47.3.236,54.216.74.160,8,-,null,null,-,-,-,-,-,-,-,-,-,-
2016-12-22 19:07:32,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,64,10284,839,51.8066888815,10.4570205789,192.168.0.100,79.193.2.207,54.216.74.160,0,-,null,null,-,-,-,-,-,-,-,-,-,-
2016-12-22 15:57:57,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,127,16231,2428,51.806683098,10.5309771281,100.71.232.73,90.186.0.221,54.216.74.160,8,-,null,null,-,-,-,-,-,-,-,-,-,-
2016-12-22 15:39:18,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,247,76,41,51.9011642877,10.6901519001,100.71.232.73,90.186.0.221,54.78.38.85,2,-,null,null,-,-,-,-,-,-,-,-,-,-
2016-12-22 15:38:45,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,,0,0,51.8922165223,10.7097513042,,,,2,-,null,null,-,-,-,-,-,-,-,-,-,-
2016-12-22 15:38:22,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,,0,0,51.8875825871,10.7147817873,,,,2,-,null,null,-,-,-,-,-,-,-,-,-,-
2016-12-22 15:27:11,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,86,11369,1805,51.8119450473,10.9417135175,100.77.193.61,2.201.3.173,54.216.74.160,8,-,null,null,-,-,-,-,-,-,-,-,-,-
